Issue,Volume,title,authors,views,citations,Year
185A,29,The Reliability of Various Statistical Series as City and Regional Business Indexes,A. W. Zelomek,9,0,1934
185A,29,State and Federal Coöperation in the Collection of Social Welfare Statistics,Ralph G. Hurlin,10,0,1934
185A,29,Judicial Criminal Statistics (Abstract),L. C. Marshall,9,0,1934
185A,29,The 13-Month Business Calendar,NA,9,0,1934
185A,29,The Real Property Inventory,Howard Whipple Green,9,1,1934
185A,29,Denver Real Property Studies,F. L. Carmichael,10,0,1934
185A,29,The Use of Family Expenditures in Cost-of-Living Indexes,Helen R. Wright,9,0,1934
185A,29,Revising the Wage Earners' Cost-of-Living Index,Margaret H. Hogg,9,0,1934
185A,29,Measuring Changes in the Cost of Living of Federal Employees Living in Washington,Faith M. Williams,9,0,1934
185A,29,Adequacy of the Sample in Budgetary Studies,Hugh S. Hanna,9,0,1934
185A,29,State and Federal Coöperation in the Collection of Industrial Statistics,Roswell F. Phelps,9,0,1934
185A,29,Using State Bureaus for the Joint Collection of Labor Statistics,Howard B. Myers,9,0,1934
185A,29,Statistical Problems of the Meat Packing Industry under an Agricultural Adjustment Administration Trade Agreement,Charles F. Sarle,11,0,1934
185A,29,Statistical Problems Arising out of the NRA Codes: The Automobile Industry,Lawrence H. Seltzer,9,0,1934
185A,29,Statistics as a Public Work,Willard L. Thorp,8,0,1934
185A,29,Statistics and Economics,O. M. W. Sprague,12,0,1934
185A,29,Sampling Errors and Interpretations of Social Data Ordered in Time and Space,Frederick F. Stephan,11,4,1934
185A,29,Some Problems in the Correlation of Spatially Distributed Variables,Jerry A. Neprash,13,4,1934
185A,29,Certain Effects of Grouping upon the Size of the Correlation Coefficient in Census Tract Material,C. E. Gehlke & Katherine Biehl,47,32,1934
185A,29,The Trade Institutes and Code Authorities,Wilson Compton,9,0,1934
185A,29,The Code Authority in Coöperation with NRA or a Government Bureau,Roy A. Cheney,9,0,1934
185A,29,Who Should Collect Economic Statistics for Recovery and Planning?,Isador Lubin,9,0,1934
185A,29,Discussion,Morris A. Copeland,9,0,1934
185A,29,A Statistical Analysis of the Food Requirements for the Population of the United States,Hazel K. Stiebeling,9,0,1934
185A,29,Editorial Board Page,NA,9,0,1934
185,29,Statistical Opportunities and Responsibilities,Stuart A. Rice,11,0,1934
185,29,A Random-Difference Series for Use in the Analysis of Time Series,Holbrook Working,26,49,1934
185,29,Derivation of Rates from Summation Data by the Catalytic Curve,Hugo Muench,15,7,1934
185,29,Corporate Earnings on Share and Borrowed Capital in Ratios of Gross Income,Leland Rex Robinson,9,0,1934
185,29,The Analysis of Multiple Classifications with Unequal Numbers in the Different Classes,F. Yates,25,99,1934
185,29,Meeting of the International Statistical Institute at Mexico City,Walter F. Willcox,10,0,1934
185,29,A Coefficient of “Combined Partial Correlation” with an Example from Sociological Data,Samuel A. Stouffer,15,1,1934
185,29,Bi-Centenary of the Normal Curve,Helen M. Walker,13,0,1934
185,29,A Coefficient of Independent Determination,Thomas C. McCormick,9,1,1934
185,29,Some Fundamental Factors Entering into the Wealth and Income of the United States,L. C. Wilcoxen,9,0,1934
185,29,An Open Letter on “Cause and Control of the Business Cycle”,NA,8,0,1934
185,29,Dinner Meeting in Honor of Visiting Members of the International Statistical Institute,Willford I. King Secretary,9,0,1934
185,29,Index of Population Data,NA,9,0,1934
185,29,Progress of Work in the Census Bureau,NA,10,0,1934
185,29,Reviews,NA,9,0,1934
185,29,Editorial Board Page,NA,9,0,1934
184,28,A Social-Economic Grouping of the Gainful Workers of the United States,Alba M. Edwards,11,10,1933
184,28,A Statistical Method for Estimating the Distribution of Sizes of Completed Fraternities in a Population Represented by a Random Sampling of Individuals,Barbara S. Bukks,10,0,1933
184,28,Karl Pearson and Mathematical Statistics,Burton H. Camp,17,0,1933
184,28,Criteria of Differential Mortality,Harold F. Dorn & Samuel A. Stouffer,9,0,1933
184,28,"Predicting Relief Case Loads for Minneapolis by Empirical Procedures, 1932–1933","F. Stuart Chapin, Ernst Jacobson & Sarah Stone",8,0,1933
184,28,Measures of the Inequality in the Personal Distribution of Wealth or Income,Dwight B. Yntema,25,13,1933
184,28,A Test for Significance in a Unique Sample,A. E. Brandt,9,2,1933
184,28,The Central Statistical Board,NA,10,1,1933
184,28,Committee on Government Statistics,NA,10,0,1933
184,28,The National Recovery Act and Retail Prices,Willford I. King Secretary,9,0,1933
184,28,Progress of Work in the Census Bureau: The printing situation,NA,10,0,1933
184,28,Reviews,NA,17,0,1933
184,28,Editorial Board Page,NA,9,0,1933
183,28,The Effect of the Depression upon Bond Yields,Carl Thomas,9,0,1933
183,28,A Discussion of the Accuracy of Agricultural Census Enumeration in the Northeast,I. G. Davis,9,1,1933
183,28,The Allocation of Highway Costs among Classes of Motor Vehicles for Purposes of Calculating Graduated Tax Schedules,Arch D. Schultz,9,0,1933
183,28,Tests of Significance in Applying Westergaard's Method of Expected Cases to Sociological Data,Samuel A. Stouffer & Clark Tibbitts,9,1,1933
183,28,The American Family Income and Prosperity,Louis Bader,9,0,1933
183,28,Secondary Curves as a Measure of the Lag or Phase Difference between two Primary Curves,R. von Huhn,9,0,1933
183,28,Adjusting for the Changing Date of Easter in Economic Series,Jeanette Homan,9,1,1933
183,28,Committee on Government Statistics and Information Services,Stuart A. Rice,9,1,1933
183,28,Fifteenth Census Reports on Population,Leon E. Truesdell,9,0,1933
183,28,Committee on Reports and Statistics of the American Public Welfare Association,NA,10,0,1933
183,28,Inflation,Willford I. King Secretary,19,0,1933
183,28,Who Shall Inherit America?,Robert E. Chaddock,9,0,1933
183,28,Progress of Work in the Census Bureau,NA,12,0,1933
183,28,Reviews,NA,9,0,1933
183,28,Editorial Board Page,NA,9,0,1933
182,28,An International Inquiry into Costs of Living: A Comparative Study of Workers' Living Costs in Detroit and Fourteen European Cities,Leifur Magnusson,9,0,1933
182,28,An Ordinal Index of Correlation,G. P. Watkins,17,2,1933
182,28,On Analytical Interpretation of Straw-Vote Samples,W. L. Crum,11,3,1933
182,28,The Analysis of Variance in a “2×s” Table with Disproportionate Frequencies,A. E. Brandt,10,1,1933
182,28,"Building Cycles in the United States, 1875–1932",John R. Riggleman,16,1,1933
182,28,On Partition Values,Simon Yang,8,1,1933
182,28,The Statistics of Geometrically Coded Scores,Elmer B. Royer & Herbert A. Toops,10,1,1933
182,28,Industrial Classes in the United States in 1930,Tillman M. Sogge,9,0,1933
182,28,Algebraic Derivation of the Normal Equations Involved in Multiple and Partial Correlation,C. Horace Hamilton,33,1,1933
182,28,A Presidential Letter,Stuart A. Rice,9,0,1933
182,28,"Awards of the Social Science Research Council, 1933–34",NA,9,0,1933
182,28,The Adequacy of Various Methods of Relieving the Unemployed,Willford I. King Secretary,9,0,1933
182,28,New Developments in Insurance Revealed by Statistics,Willford I. King Secretary,9,0,1933
182,28,Are We Menaced by Machines?,Willford I. King Secretary,9,0,1933
182,28,Progress of Work in the Census Bureau,NA,9,0,1933
182,28,Reviews,NA,10,0,1933
182,28,Editorial Board Page,NA,9,0,1933
181A,28,Problems Met by Companies That Instruct Their Employees in Statistical Methodology,Theodore H. Brown,10,0,1933
181A,28,Some Comments on Materials for Teaching Statistics,Theodore O. Yntema,11,0,1933
181A,28,The Problem of the Representative Price,Richard L. Kozelka,9,0,1933
181A,28,The Problem of the Representative Budget in a Cost of Living Index,Bruce D. Mudgett,9,0,1933
181A,28,The Relative Volume of Technological Unemployment,Willford I. King,12,0,1933
181A,28,Discussion,F. B. Garver,9,0,1933
181A,28,Technological Displacement of Labor and Technological Unemployment,Boris Stern,12,0,1933
181A,28,The Census of Unemployment,George B. L. Arner,9,0,1933
181A,28,The Relationship between Wage Rates and Unemployment,Emmett H. Welch,10,0,1933
181A,28,Commercial Banking during the Depression,Walter E. Spahr,11,0,1933
181A,28,Discussion,Fred Rogers Fairchild,9,0,1933
181A,28,Calculation of Relief Expenditures,Charles E. Persons,9,0,1933
181A,28,The Effect of the Depression on Multiplant Manufacturing Organizations,Tracy E. Thompson,9,0,1933
181A,28,Discussion,George J. Lawrence,10,0,1933
181A,28,Retailing in Retrospect and Outlook,Paul H. Nystrom,10,1,1933
181A,28,Discussion,Lawrence H. Grinstead,9,0,1933
181A,28,Methods and Technical Problems of the Committee on the Costs of Medical Care,Michael M. Davis,9,0,1933
181A,28,The Costs of Medical Care to the Family,Margaret C. Klem,10,0,1933
181A,28,The Ability to Pay for Medical Care,Louis S. Reed,10,0,1933
181A,28,Discussion,A. C. Bachmeyer,9,0,1933
181A,28,"Physical Volume of Production of Gold, Silver, and other Commodities",G. F. Warren & F. A. Pearson,9,0,1933
181A,28,Relationship of Gold to Prices,G. F. Warren & F. A. Pearson,10,0,1933
181A,28,Discussion: Gold and Prices,E. W. Kemmerer,9,0,1933
181A,28,Is the American Family Solvent?,M. R. Neifeld,9,0,1933
181A,28,Commercial Failures,Stephen I. Miller,11,0,1933
181A,28,Discussion,W. H. Steiner,9,0,1933
181A,28,The Use of Census Tracts in Analyzing the Population of a Metropolitan Community,Howard Whipple Green,11,0,1933
181A,28,New Family Statistics for 1930,Leon E. Truesdell,9,0,1933
181A,28,The Census of Distribution,Robert J. McFall,11,0,1933
181A,28,Discussion,Theodore N. Beckman,9,0,1933
181A,28,Public Works and Inflation,R. F. Kahn,11,1,1933
181A,28,The Scientific Stimulation of Employment,J. Douglas Brown,11,0,1933
181A,28,Discussion,Willis Wissler,11,0,1933
181A,28,Agriculture: Illustrating Limitations of Free Enterprise as a Remedy for Present Unemployment,Mordecai Ezekiel,11,0,1933
181A,28,The Practical Application of Construction Census Statistics,Alanson D. Morehouse,10,1,1933
181A,28,The Effectiveness of Public Works in Stabilizing the Construction Industry,Corrington Gill,8,0,1933
181A,28,The Problem of Analyzing Local Real Estate Cycles,Roy Wenzlick,15,1,1933
181A,28,The Outlook for 1933,Lionel D. Edie,9,0,1933
181A,28,The Outlook for 1933,Malcolm C. Rorty,9,0,1933
181A,28,Editorial Board Page,NA,10,0,1933
181,28,Statistics in the Service of Economics,Irving Fisher,14,5,1933
181,28,Analysis of Variance as an Effective Method of Handling the Time Element in Certain Economic Statistics,Theodore W. Schultz & George W. Snedecor,10,2,1933
181,28,Construction Statistics,Corrington Gill,12,2,1933
181,28,Scales for Measuring the Standard of Living,Evelyn G. Tough & E. L. Kirkpatrick,9,0,1933
181,28,The Standard Error of the Coefficient of Elasticity of Demand,Henry Schultz,21,1,1933
181,28,The Standard Deviation as a Measure of the Intensity of Seasonal Adjustment,R. von Huhn,8,0,1933
181,28,Business Curve Based on Interest Rates and Prices: An Adaptation of the Quantity Theory of Money,O. M. Smart,9,0,1933
181,28,The Richards-Roope Tangent Meter,R. von Huhn,9,0,1933
181,28,Economic Change and Financial Readjustment,Willford I. King Secretary,9,0,1933
181,28,The Cost of Government in the United States and its Measurement,Willford I. King Secretary,10,0,1933
181,28,Progress of Work in the Census Bureau: Census of Institutions,NA,9,0,1933
181,28,Reviews,NA,9,0,1933
181,28,Editorial Board Page,NA,9,0,1933
180,27,Population Censuses before 1790,A. B. Wolfe,13,2,1932
180,27,Fertility of Social Classes in Various Types of Communities of the East North Central States in 1900,Clyde V. Kiser,11,3,1932
180,27,"The Displacement of Workers through Increases in Efficiency and Their Absorption by Industry, 1920–1931",David Weintraub,9,0,1932
180,27,The Effect of Allocation of Non-Resident Deaths upon Official Mortality Statistics,Harold F. Dorn,8,1,1932
180,27,Summation Methods in Fitting Parabolic Curves,Frederick F. Stephan,14,0,1932
180,27,The Test of Significance for the Correlation Coefficient: Some Further Results,Egon S. Pearson,12,7,1932
180,27,Note on Age at Time of Marriage in Two Mexican Localities of Divergent Types,Paul S. Taylor,9,0,1932
180,27,Errata,NA,9,0,1932
180,27,The Outlook for the Price Level,Willford I. King Secretary,10,0,1932
180,27,Progress of Work in the Census Bureau,NA,9,0,1932
180,27,Reviews,NA,9,0,1932
180,27,Editorial Board Page,NA,9,0,1932
179,27,"Gold, International Credits and Depression",James Harvey Rogers,10,0,1932
179,27,"An Improved Equal-Frequency Map of the Normal Correlation Surface, Using Circles Instead of Ellipses",Edward V. Huntington,10,0,1932
179,27,A Comparative Study of the Indexes of Production,Y. S. Leong,9,0,1932
179,27,A General Method for Evaluating Multiple Regression Constants,Paul Horst,9,2,1932
179,27,Adaptation of New Geometric Code to Multiple Punching in Mechanical Tabulation,Halbert L. Dunn,9,0,1932
179,27,Graphic Presentation of Standard Deviation,Lewis A. Maverick,11,1,1932
179,27,On the Coefficient of Part Correlation,Harold D. Griffin,11,0,1932
179,27,Census of Distribution,Robert J. McFall,9,0,1932
179,27,A Method of Calculating Weekly Seasonal Indexes,Leroy M. Piser,9,0,1932
179,27,An Open Letter,M. Greenwood,9,1,1932
179,27,Unemployment—Its Origin and its Elimination,Willford I. King,10,0,1932
179,27,Forecasting Methods Successfully Used since 1928,Willford I. King Secretary,9,2,1932
179,27,Statistical Methods in Advertising Research,Willford I. King,10,0,1932
179,27,Reviews,NA,8,0,1932
179,27,Editorial Board Page,NA,8,0,1932
178,27,Further Experiments on the Sampling Distribution of the Correlation Coefficient,"Leone Chesire, Elena Oldis & Egon S. Pearson",13,4,1932
178,27,World Prices and the Precious Metals,L. C. Wilcoxen,10,0,1932
178,27,"Fluctuations in Employment in Detroit Factories, 1921–1931",William Haber,10,0,1932
178,27,A Field Study of the Differential Birth Rate,Herbert S. Conrad & Harold E. Jones,11,11,1932
178,27,"Variation in the Duration of Marriages Which End in Divorce, with Special Reference to the State of Wisconsin",Kimball Young & C. L. Dedrick,9,0,1932
178,27,"The Trend of Industrial Disputes, 1922–1930",H. M. Douty,11,0,1932
178,27,Proposal of a Coefficient of Stability,C. H. Forsyth,9,0,1932
178,27,A Note on the Coefficient of Part Correlation and of Correlation of a Dependent Variable with all but One of a Group of other Variables,Donald R. G. Cowan,11,0,1932
178,27,Interpolation for Populations Whose Rate of Increase is Declining,T. J. Woofter Jr.,9,2,1932
178,27,Further Remarks on the Graphic Method of Correlation,NA,11,0,1932
178,27,An Open Letter,E. F. Penrose,9,0,1932
178,27,A Correction,Ragnar Frisch & Bruce D. Mudgett,9,0,1932
178,27,An Intelligence Service in the Social Welfare Field,NA,9,0,1932
178,27,"Fellowships and Grants of the Social Science Research Council, 1932–33",NA,9,0,1932
178,27,The Costs of Medical Care,NA,10,0,1932
178,27,"Birth, Death and Marriage Rates of Large German Cities in 1931",Edwin W. Kopf,10,0,1932
178,27,What Statistics Contribute to Public Health,May Ayres Burgess,12,0,1932
178,27,Forecasts of Commodity Prices,Donald B. Woodward,13,0,1932
178,27,Progress of Work in the Census Bureau,NA,9,0,1932
178,27,Reviews,NA,10,0,1932
178,27,Editorial Board Page,NA,9,0,1932
177A,27,International Aspects of the Gold Standard,John Parke Young,9,0,1932
177A,27,A Statistical Study of Youthful Offenders in New York City,Harry M. Shulman,7,0,1932
177A,27,Evaluating the Results of Correctional Treatment,Bennet Mead,8,0,1932
177A,27,Future Population and Business Planning,Elmer C. Bratt,7,0,1932
177A,27,Probability of Divorce,Alfred Cahen,7,0,1932
177A,27,Problems in Determining the Extent of Blindness,Evelyn C. McKay,7,0,1932
177A,27,Insanity Distribution by Local Areas,Robert E. L. Faris,7,0,1932
